Student_ID,CGPA,Aptitude_Score,Coding_Score,Communication_Score,Internship_Experience,Cluster_Label
595,8.01,77,88,89,0,Placement Ready
596,8.48,74,74,69,0,Needs Communication Improvement
597,7.98,76,77,38,0,Needs Communication Improvement
598,7.57,66,54,77,1,Needs Coding Improvement
599,7.79,69,50,79,0,Needs Coding Improvement
600,5.85,63,62,56,1,Needs Additional Training
601,8.69,63,73,54,0,Needs Communication Improvement
602,6.45,56,59,60,0,Needs Additional Training
603,8.04,88,89,80,1,Placement Ready
604,8.04,74,80,41,1,Needs Communication Improvement
605,8.17,71,68,49,1,Needs Communication Improvement
606,7.22,69,46,75,0,Needs Coding Improvement
607,9.0,82,77,80,1,Placement Ready
608,5.12,54,53,65,0,Needs Additional Training
609,7.68,65,76,47,0,Needs Communication Improvement
610,8.13,74,78,45,0,Needs Communication Improvement
611,8.27,82,89,57,1,Needs Communication Improvement
612,7.17,72,40,67,0,Needs Coding Improvement
613,8.74,85,80,84,1,Placement Ready
614,6.91,78,61,69,1,Needs Coding Improvement
615,7.38,62,57,75,0,Needs Coding Improvement
616,8.35,90,87,83,1,Placement Ready
617,7.65,75,83,56,1,Needs Communication Improvement
618,6.59,47,55,47,0,Needs Additional Training
619,6.09,58,50,54,0,Needs Additional Training
620,8.14,73,75,42,0,Needs Communication Improvement
621,7.41,74,61,78,1,Needs Coding Improvement
622,8.51,81,80,89,1,Placement Ready
623,7.58,79,53,67,1,Needs Coding Improvement
624,6.6,49,61,49,0,Needs Additional Training
625,7.93,77,77,62,1,Needs Communication Improvement
626,7.2,78,60,74,0,Needs Coding Improvement
627,6.23,54,49,54,0,Needs Additional Training
628,6.95,64,56,79,0,Needs Coding Improvement
629,7.45,79,83,49,1,Needs Communication Improvement
630,6.57,56,56,52,1,Needs Additional Training
631,8.41,83,85,84,0,Placement Ready
632,7.57,73,91,64,1,Needs Communication Improvement
633,8.5,80,86,80,1,Placement Ready
634,8.26,89,76,86,1,Placement Ready
635,8.3,82,86,85,1,Placement Ready
636,8.24,67,53,70,0,Needs Coding Improvement
637,7.05,69,36,69,1,Needs Coding Improvement
638,5.54,45,52,58,0,Needs Additional Training
639,8.24,64,48,78,0,Needs Coding Improvement
640,8.49,66,81,45,0,Needs Communication Improvement
641,8.79,87,87,90,0,Placement Ready
642,7.46,80,40,71,1,Needs Coding Improvement
643,7.45,77,86,87,0,Placement Ready
644,5.91,56,59,56,0,Needs Additional Training
645,5.16,69,57,64,1,Needs Additional Training
646,6.5,55,44,56,0,Needs Additional Training
647,8.33,71,75,54,1,Needs Communication Improvement
648,8.29,81,77,91,1,Placement Ready
649,6.6,56,63,53,0,Needs Additional Training
650,6.59,59,55,54,0,Needs Additional Training
651,8.07,72,80,62,1,Needs Communication Improvement
652,7.58,68,75,48,1,Needs Communication Improvement
653,8.61,85,78,81,1,Placement Ready
654,9.14,86,73,94,1,Placement Ready
655,8.6,79,83,85,1,Placement Ready
656,7.33,74,54,82,1,Needs Coding Improvement
657,7.16,66,52,73,1,Needs Coding Improvement
658,7.99,93,82,84,1,Placement Ready
659,5.28,50,41,52,0,Needs Additional Training
660,8.49,75,77,53,0,Needs Communication Improvement
661,7.57,77,80,61,0,Needs Communication Improvement
662,7.56,84,87,87,1,Placement Ready
663,6.87,59,51,68,0,Needs Additional Training
664,6.4,49,51,71,1,Needs Additional Training
665,7.48,65,76,57,0,Needs Communication Improvement
666,8.13,77,79,42,1,Needs Communication Improvement
667,7.7,68,81,50,1,Needs Communication Improvement
668,6.95,74,48,74,1,Needs Coding Improvement
669,8.53,83,86,64,1,Needs Communication Improvement
670,7.17,69,47,75,1,Needs Coding Improvement
671,6.29,48,55,56,1,Needs Additional Training
672,5.95,54,56,66,0,Needs Additional Training
673,6.6,61,72,58,0,Needs Additional Training
674,7.02,58,67,59,0,Needs Additional Training
675,6.1,63,68,67,0,Needs Additional Training
676,8.53,81,78,86,0,Placement Ready
677,7.85,73,50,71,1,Needs Coding Improvement
678,8.07,75,47,84,0,Needs Coding Improvement
679,5.8,72,44,60,0,Needs Additional Training
680,7.23,73,83,46,0,Needs Communication Improvement
681,8.16,72,76,64,1,Needs Communication Improvement
682,7.59,59,51,76,0,Needs Coding Improvement
683,6.95,76,72,46,0,Needs Communication Improvement
684,7.69,83,74,41,0,Needs Communication Improvement
685,8.63,89,76,81,1,Placement Ready
686,6.21,65,54,56,0,Needs Additional Training
687,8.24,81,75,65,0,Needs Communication Improvement
688,6.87,69,55,75,0,Needs Coding Improvement
689,8.24,87,83,93,1,Placement Ready
690,7.91,76,84,79,1,Placement Ready
691,5.9,71,59,58,0,Needs Additional Training
692,8.12,73,75,57,0,Needs Communication Improvement
693,5.46,57,50,52,1,Needs Additional Training
694,8.08,72,86,61,1,Needs Communication Improvement
695,7.0,48,52,59,1,Needs Additional Training
696,6.81,60,51,83,1,Needs Coding Improvement
697,7.83,67,62,80,0,Needs Coding Improvement
698,6.7,61,53,58,0,Needs Additional Training
699,7.6,74,75,64,0,Needs Communication Improvement
700,6.91,55,46,55,0,Needs Additional Training
701,7.2,73,56,84,1,Needs Coding Improvement
702,7.14,70,76,38,0,Needs Communication Improvement
703,9.04,87,82,80,1,Placement Ready
704,6.11,49,53,53,0,Needs Additional Training
705,7.86,70,75,47,1,Needs Communication Improvement
706,7.23,78,78,67,0,Needs Communication Improvement
707,7.36,72,74,50,1,Needs Communication Improvement
708,6.13,74,57,51,0,Needs Additional Training
709,8.33,75,78,55,0,Needs Communication Improvement
710,7.84,73,70,68,0,Needs Coding Improvement
711,7.48,75,59,66,1,Needs Coding Improvement
712,8.13,82,81,76,1,Placement Ready
713,7.95,75,41,79,0,Needs Coding Improvement
714,5.66,71,57,53,0,Needs Additional Training
715,7.97,82,49,71,1,Needs Coding Improvement
716,8.06,73,78,59,1,Needs Communication Improvement
717,7.75,85,84,88,1,Placement Ready
718,7.36,73,40,75,1,Needs Coding Improvement
719,7.38,73,72,48,1,Needs Communication Improvement
720,7.79,70,84,63,0,Needs Communication Improvement
721,8.83,78,86,94,1,Placement Ready
722,7.22,75,48,61,0,Needs Coding Improvement
723,7.2,60,68,50,1,Needs Additional Training
724,8.7,83,84,88,1,Placement Ready
725,7.15,70,70,83,0,Needs Coding Improvement
726,7.85,75,76,50,1,Needs Communication Improvement
727,8.12,88,82,76,1,Placement Ready
728,9.26,91,77,83,0,Placement Ready
729,7.05,66,47,71,1,Needs Coding Improvement
730,7.99,75,83,78,1,Placement Ready
731,7.15,73,34,70,0,Needs Coding Improvement
732,6.6,75,43,53,0,Needs Additional Training
733,7.81,70,79,52,0,Needs Communication Improvement
734,8.28,83,86,83,1,Placement Ready
735,7.58,76,60,74,0,Needs Coding Improvement
736,7.31,82,51,69,1,Needs Coding Improvement
737,6.49,72,37,79,0,Needs Coding Improvement
738,7.25,61,55,54,0,Needs Additional Training
739,8.82,83,85,84,1,Placement Ready
740,8.07,75,80,47,0,Needs Communication Improvement
741,7.31,78,79,56,0,Needs Communication Improvement
742,7.65,64,50,67,0,Needs Coding Improvement
743,8.09,86,83,80,1,Placement Ready
744,6.84,76,52,67,1,Needs Coding Improvement
745,7.44,64,49,82,0,Needs Coding Improvement
746,7.48,76,46,73,0,Needs Coding Improvement
747,8.04,69,51,71,0,Needs Coding Improvement
748,8.16,70,82,61,0,Needs Communication Improvement
749,7.97,86,85,89,0,Placement Ready
750,6.87,62,53,68,0,Needs Additional Training
751,8.25,76,78,57,1,Needs Communication Improvement
752,8.09,80,74,55,1,Needs Communication Improvement
753,7.14,64,54,56,0,Needs Additional Training
754,8.36,74,84,41,1,Needs Communication Improvement
755,6.55,66,57,56,1,Needs Additional Training
756,8.07,84,70,86,1,Placement Ready
757,8.61,75,84,45,1,Needs Communication Improvement
758,8.41,74,52,74,0,Needs Coding Improvement
759,8.16,89,86,87,0,Placement Ready
760,5.88,64,51,55,1,Needs Additional Training
761,6.52,63,63,65,0,Needs Additional Training
762,8.52,77,81,85,1,Placement Ready
763,8.02,70,55,69,0,Needs Coding Improvement
764,7.59,92,82,90,0,Placement Ready
765,8.4,89,85,85,0,Placement Ready
766,7.58,70,38,86,0,Needs Coding Improvement
767,8.55,82,87,79,1,Placement Ready
768,6.51,62,65,58,0,Needs Additional Training
769,7.49,66,58,80,0,Needs Coding Improvement
770,7.46,76,37,65,1,Needs Coding Improvement
771,7.31,70,40,79,0,Needs Coding Improvement
772,8.59,91,84,84,1,Placement Ready
773,8.07,77,83,48,1,Needs Communication Improvement
774,7.33,68,81,63,0,Needs Communication Improvement
775,6.83,70,51,79,0,Needs Coding Improvement
776,5.25,55,54,48,0,Needs Additional Training
777,8.6,94,75,81,1,Placement Ready
778,7.15,75,58,75,0,Needs Coding Improvement
779,7.23,71,35,65,1,Needs Coding Improvement
780,6.86,74,78,51,1,Needs Communication Improvement
781,6.67,62,86,64,1,Needs Communication Improvement
782,8.59,65,43,74,0,Needs Coding Improvement
783,8.14,72,93,60,1,Needs Communication Improvement
784,8.99,88,78,87,0,Placement Ready
785,6.56,67,48,75,0,Needs Coding Improvement
786,7.31,78,52,74,0,Needs Coding Improvement
787,6.97,57,49,73,0,Needs Coding Improvement
788,7.36,79,76,51,0,Needs Communication Improvement
789,7.27,74,78,30,0,Needs Communication Improvement
790,8.05,75,51,82,1,Needs Coding Improvement
791,6.95,46,71,55,0,Needs Additional Training
792,8.36,86,79,83,1,Placement Ready
793,5.92,65,52,54,0,Needs Additional Training
794,8.41,75,88,35,1,Needs Communication Improvement
795,7.17,86,75,54,0,Needs Communication Improvement
796,7.33,66,50,76,1,Needs Coding Improvement
797,6.76,42,47,64,0,Needs Additional Training
798,7.29,68,64,72,1,Needs Coding Improvement
799,5.49,53,51,53,1,Needs Additional Training
800,7.81,85,70,53,1,Needs Communication Improvement
801,7.65,73,81,58,0,Needs Communication Improvement
802,7.94,76,81,50,0,Needs Communication Improvement
803,7.0,71,37,58,0,Needs Additional Training
804,6.97,51,52,54,0,Needs Additional Training
805,5.51,56,48,62,0,Needs Additional Training
806,7.19,80,74,59,0,Needs Communication Improvement
807,7.32,69,74,54,1,Needs Communication Improvement
808,7.72,76,75,51,0,Needs Communication Improvement
809,8.25,88,88,85,1,Placement Ready
810,7.37,72,33,75,1,Needs Coding Improvement
811,7.24,58,39,81,1,Needs Coding Improvement
812,9.06,83,84,77,1,Placement Ready
813,7.9,82,91,88,0,Placement Ready
814,7.33,66,70,54,1,Needs Communication Improvement
815,8.25,74,53,77,0,Needs Coding Improvement
816,8.87,97,83,81,1,Placement Ready
817,7.05,77,54,65,1,Needs Coding Improvement
818,8.88,77,94,85,1,Placement Ready
819,7.59,69,49,67,1,Needs Coding Improvement
820,8.33,79,49,74,0,Needs Coding Improvement
821,5.81,60,33,47,0,Needs Additional Training
822,8.88,89,89,87,1,Placement Ready
823,7.89,73,84,49,1,Needs Communication Improvement
824,6.71,66,55,58,0,Needs Additional Training
825,8.45,84,94,85,1,Placement Ready
826,7.06,81,64,69,0,Needs Coding Improvement
827,8.33,83,86,71,1,Placement Ready
828,8.11,60,46,71,0,Needs Coding Improvement
829,7.83,70,80,61,0,Needs Communication Improvement
830,8.63,77,84,85,1,Placement Ready
831,6.73,76,72,54,0,Needs Communication Improvement
832,6.58,61,43,57,0,Needs Additional Training
833,8.38,82,71,87,1,Placement Ready
834,8.26,78,79,83,1,Placement Ready
835,8.1,69,80,60,1,Needs Communication Improvement
836,7.4,78,62,65,1,Needs Coding Improvement
837,5.52,54,46,54,1,Needs Additional Training
838,8.61,90,77,86,0,Placement Ready
839,7.74,76,52,69,1,Needs Coding Improvement
840,8.37,77,79,61,0,Needs Communication Improvement
841,8.12,63,53,69,0,Needs Coding Improvement
842,7.85,77,80,86,1,Placement Ready
843,9.36,76,79,84,1,Placement Ready
844,6.04,62,56,61,0,Needs Additional Training
845,7.34,74,55,71,1,Needs Coding Improvement
846,6.15,74,43,62,0,Needs Additional Training
847,8.46,77,88,54,1,Needs Communication Improvement
848,8.99,77,72,81,1,Placement Ready
849,7.5,68,50,79,0,Needs Coding Improvement
850,7.52,69,78,52,1,Needs Communication Improvement
851,7.17,86,83,38,1,Needs Communication Improvement
852,6.84,73,43,70,0,Needs Coding Improvement
853,6.85,64,59,62,1,Needs Additional Training
854,6.6,51,58,58,0,Needs Additional Training
855,8.03,71,82,59,1,Needs Communication Improvement
856,8.21,79,70,75,1,Placement Ready
857,5.85,71,60,62,0,Needs Additional Training
858,6.53,65,63,62,0,Needs Additional Training
859,9.21,82,74,46,0,Needs Communication Improvement
860,8.41,75,73,50,0,Needs Communication Improvement
861,7.87,69,85,49,1,Needs Communication Improvement
862,7.77,76,52,71,0,Needs Coding Improvement
863,6.52,61,62,59,0,Needs Additional Training
864,7.99,85,85,85,1,Placement Ready
865,7.45,69,36,78,1,Needs Coding Improvement
866,7.53,70,50,79,0,Needs Coding Improvement
867,7.9,72,74,55,0,Needs Communication Improvement
868,8.3,60,72,52,0,Needs Communication Improvement
869,6.51,67,62,46,0,Needs Additional Training
870,7.65,91,89,83,1,Placement Ready
871,7.51,74,35,74,0,Needs Coding Improvement
872,8.37,84,83,56,0,Needs Communication Improvement
873,6.95,71,73,54,0,Needs Communication Improvement
874,7.23,62,41,77,1,Needs Coding Improvement
875,7.98,84,84,87,0,Placement Ready
876,9.38,86,91,84,1,Placement Ready
877,7.32,60,51,56,0,Needs Additional Training
878,7.09,73,46,70,1,Needs Coding Improvement
879,7.3,74,45,76,1,Needs Coding Improvement
880,8.01,68,44,78,0,Needs Coding Improvement
881,8.38,82,88,85,1,Placement Ready
882,5.72,69,49,48,0,Needs Additional Training
883,6.68,55,65,59,0,Needs Additional Training
884,7.34,78,50,71,1,Needs Coding Improvement
885,8.51,91,75,85,0,Placement Ready
886,5.72,53,58,50,0,Needs Additional Training
887,8.48,72,72,54,0,Needs Communication Improvement
888,6.8,81,54,73,1,Needs Coding Improvement
889,9.0,82,75,88,1,Placement Ready
890,7.17,69,72,45,0,Needs Communication Improvement
891,8.02,75,49,75,0,Needs Coding Improvement
892,8.2,81,74,50,1,Needs Communication Improvement
893,9.12,84,87,91,1,Placement Ready
894,5.72,60,44,56,0,Needs Additional Training
895,6.0,58,46,51,1,Needs Additional Training
896,7.93,83,87,86,1,Placement Ready
897,7.57,83,64,59,1,Needs Communication Improvement
898,7.35,58,49,78,1,Needs Coding Improvement
899,7.11,49,51,50,0,Needs Additional Training
900,7.85,78,80,44,1,Needs Communication Improvement
901,7.94,71,70,52,1,Needs Communication Improvement
902,7.64,67,34,68,0,Needs Coding Improvement
903,7.14,80,56,69,1,Needs Coding Improvement
904,6.76,70,70,76,0,Needs Coding Improvement
905,6.82,65,53,75,1,Needs Coding Improvement
906,7.72,63,77,52,0,Needs Communication Improvement
907,8.66,80,73,87,1,Placement Ready
908,7.87,74,46,87,0,Needs Coding Improvement
909,5.92,49,41,61,0,Needs Additional Training
910,8.38,80,75,54,0,Needs Communication Improvement
911,6.86,50,55,61,0,Needs Additional Training
912,7.32,65,64,65,0,Needs Additional Training
913,8.0,56,63,58,0,Needs Additional Training
914,6.02,53,55,47,0,Needs Additional Training
915,6.18,39,48,67,0,Needs Additional Training
916,7.14,64,58,64,0,Needs Coding Improvement
917,7.9,86,77,83,1,Placement Ready
918,7.33,51,62,48,0,Needs Additional Training
919,7.71,76,83,57,0,Needs Communication Improvement
920,6.67,64,54,79,1,Needs Coding Improvement
921,9.16,82,85,88,1,Placement Ready
922,8.79,91,82,92,1,Placement Ready
923,7.96,79,71,57,1,Needs Communication Improvement
924,7.79,73,75,46,0,Needs Communication Improvement
925,8.69,79,80,82,1,Placement Ready
926,7.96,78,42,79,0,Needs Coding Improvement
927,7.32,70,81,45,1,Needs Communication Improvement
928,6.62,54,46,51,0,Needs Additional Training
929,7.81,75,77,77,1,Placement Ready
930,7.48,71,60,73,0,Needs Coding Improvement
931,8.54,75,87,87,1,Placement Ready
932,7.81,77,69,49,0,Needs Communication Improvement
933,6.96,51,50,53,0,Needs Additional Training
934,8.45,77,85,84,1,Placement Ready
935,8.53,80,87,82,1,Placement Ready
936,8.54,85,83,76,1,Placement Ready
937,8.02,71,89,45,1,Needs Communication Improvement
938,6.84,50,54,56,1,Needs Additional Training
939,7.4,74,55,76,0,Needs Coding Improvement
940,5.94,54,62,59,0,Needs Additional Training
941,7.55,66,47,81,1,Needs Coding Improvement
942,7.1,60,56,74,0,Needs Coding Improvement
943,6.69,55,53,62,1,Needs Additional Training
944,7.4,73,45,72,0,Needs Coding Improvement
945,7.76,75,39,70,1,Needs Coding Improvement
946,9.25,79,72,84,1,Placement Ready
947,6.76,76,78,54,1,Needs Communication Improvement
948,6.1,62,61,66,0,Needs Additional Training
949,6.89,49,55,54,0,Needs Additional Training
950,7.5,65,50,73,1,Needs Coding Improvement
951,7.9,62,58,57,0,Needs Additional Training
952,8.01,74,47,74,1,Needs Coding Improvement
953,8.38,94,78,82,1,Placement Ready
954,8.48,75,66,45,1,Needs Communication Improvement
955,7.08,78,55,78,1,Needs Coding Improvement
956,8.25,84,78,52,1,Needs Communication Improvement
957,7.53,78,49,79,0,Needs Coding Improvement
958,8.5,79,87,80,0,Placement Ready
959,5.54,52,57,72,0,Needs Additional Training
960,9.26,82,84,75,0,Placement Ready
961,7.95,74,51,75,1,Needs Coding Improvement
962,8.41,75,83,58,0,Needs Communication Improvement
963,7.58,78,76,42,1,Needs Communication Improvement
964,6.88,70,45,71,0,Needs Coding Improvement
965,6.29,63,53,50,0,Needs Additional Training
966,5.67,54,57,63,0,Needs Additional Training
967,7.68,73,86,43,1,Needs Communication Improvement
968,8.07,91,77,90,1,Placement Ready
969,5.69,35,56,53,0,Needs Additional Training
970,7.27,87,77,46,1,Needs Communication Improvement
971,7.43,67,33,75,0,Needs Coding Improvement
972,7.7,86,86,90,1,Placement Ready
973,8.52,66,56,79,1,Needs Coding Improvement
974,8.58,90,81,86,1,Placement Ready
975,7.39,52,41,54,0,Needs Additional Training
976,6.42,73,52,63,0,Needs Additional Training
977,7.54,70,58,70,1,Needs Coding Improvement
978,7.5,73,76,59,1,Needs Communication Improvement
979,8.26,85,70,71,1,Placement Ready
980,6.97,63,52,63,0,Needs Additional Training
981,8.55,90,80,78,1,Placement Ready
982,7.04,65,51,75,0,Needs Coding Improvement
983,5.06,61,55,55,0,Needs Additional Training
984,7.79,78,56,84,0,Needs Coding Improvement
985,7.13,68,47,70,0,Needs Coding Improvement
986,6.12,75,56,45,1,Needs Additional Training
987,7.54,72,56,61,1,Needs Coding Improvement
988,7.78,68,75,43,0,Needs Communication Improvement
989,7.77,83,82,79,0,Placement Ready
990,8.48,84,81,83,1,Placement Ready
991,7.12,72,45,73,1,Needs Coding Improvement
992,8.94,72,79,62,1,Needs Communication Improvement
993,5.88,50,61,51,0,Needs Additional Training
994,8.64,88,84,81,1,Placement Ready
995,7.21,50,64,49,0,Needs Additional Training
996,7.28,75,74,52,1,Needs Communication Improvement
997,7.38,88,85,52,0,Needs Communication Improvement
998,8.95,80,88,83,0,Placement Ready
999,6.42,72,57,56,0,Needs Additional Training
1000,6.78,69,30,69,0,Needs Coding Improvement
1001,7.7,79,42,84,0,Needs Coding Improvement
1002,8.05,70,76,65,0,Needs Communication Improvement
1003,8.3,66,54,73,0,Needs Coding Improvement
1004,7.22,78,53,70,1,Needs Coding Improvement
1005,6.06,58,53,64,1,Needs Additional Training
1006,8.25,79,73,82,1,Placement Ready
1007,8.0,81,72,56,0,Needs Communication Improvement
1008,8.29,68,49,80,1,Needs Coding Improvement
1009,7.02,75,38,67,1,Needs Coding Improvement
